experimento,tempo,consumo_cpu
24,5.5,167.0
24,6.0,140.0
24,6.5,100.0
24,7.0,92.8
24,7.5,137.0
24,8.0,178.0
24,8.5,167.0
24,9.0,92.5
24,9.5,132.0
24,10.0,166.0
24,10.5,178.0
24,11.0,107.0
24,11.5,92.8
24,12.0,122.0
24,12.5,129.0
24,13.0,160.0
24,13.5,133.0
24,14.0,122.0
24,14.5,155.0
24,15.0,150.0
24,15.5,140.0
24,16.0,137.0
24,16.5,67.8
24,17.0,111.0
24,17.5,142.0
24,18.0,196.0
24,18.5,148.0
24,19.0,96.2
24,19.5,155.0
24,20.0,153.0
24,20.5,142.0
24,21.0,129.0
24,21.5,64.2
24,22.0,125.0
24,22.5,200.0
24,23.0,148.0
24,23.5,148.0
24,24.0,103.0
24,24.5,174.0
24,25.0,255.0
24,25.5,133.0
24,26.0,122.0
24,26.5,96.4
24,27.0,125.0
24,27.5,207.0
24,28.0,133.0
24,28.5,174.0
24,29.0,88.8
24,29.5,140.0
24,30.0,166.0
25,0.5,140.0
25,1.0,89.2
25,1.5,125.0
25,2.0,153.0
25,2.5,114.0
25,3.0,140.0
25,3.5,111.0
25,4.0,122.0
25,4.5,125.0
25,5.0,140.0
25,5.5,128.0
25,6.0,66.6
25,6.5,110.0
25,7.0,159.0
25,7.5,166.0
25,8.0,181.0
25,8.5,85.1
25,9.0,142.0
25,9.5,189.0
25,10.0,114.0
25,10.5,129.0
25,11.0,92.8
25,11.5,140.0
25,12.0,174.0
25,12.5,122.0
25,13.0,185.0
25,13.5,110.0
25,14.0,140.0
25,14.5,188.0
25,15.0,144.0
25,15.5,107.0
25,16.0,100.0
25,16.5,125.0
25,17.0,103.0
25,17.5,118.0
25,18.0,129.0
25,18.5,118.0
25,19.0,150.0
25,19.5,140.0
25,20.0,128.0
25,20.5,62.9
25,21.0,114.0
25,21.5,182.0
25,22.0,166.0
25,22.5,181.0
25,23.0,78.5
25,23.5,157.0
25,24.0,192.0
25,24.5,114.0
25,25.0,114.0
25,25.5,89.2
25,26.0,114.0
25,26.5,221.0
25,27.0,159.0
25,27.5,185.0
25,28.0,100.0
25,28.5,148.0
25,29.0,196.0
25,29.5,121.0
25,30.0,103.0
26,0.5,114.0
26,1.0,129.0
26,1.5,140.0
26,2.0,155.0
26,2.5,148.0
26,3.0,118.0
26,3.5,135.0
26,4.0,117.0
26,4.5,128.0
26,5.0,62.9
26,5.5,118.0
26,6.0,155.0
26,6.5,140.0
26,7.0,203.0
26,7.5,74.0
26,8.0,150.0
26,8.5,175.0
26,9.0,122.0
26,9.5,151.0
26,10.0,78.5
26,10.5,114.0
26,11.0,178.0
26,11.5,175.0
26,12.0,221.0
26,12.5,92.8
26,13.0,159.0
26,13.5,192.0
26,14.0,144.0
26,14.5,107.0
26,15.0,96.4
26,15.5,133.0
26,16.0,133.0
26,16.5,158.0
26,17.0,159.0
26,17.5,111.0
26,18.0,140.0
26,18.5,185.0
26,19.0,166.0
26,19.5,78.5
26,20.0,111.0
26,20.5,146.0
26,21.0,140.0
26,21.5,170.0
26,22.0,74.0
26,22.5,135.0
26,23.0,177.0
26,23.5,125.0
26,24.0,148.0
26,24.5,82.1
26,25.0,132.0
26,25.5,171.0
26,26.0,175.0
26,26.5,255.0
26,27.0,77.7
26,27.5,129.0
26,28.0,174.0
26,28.5,125.0
26,29.0,107.0
26,29.5,92.8
26,30.0,111.0
27,0.5,148.0
27,1.0,181.0
27,1.5,170.0
27,2.0,85.7
27,2.5,142.0
27,3.0,155.0
27,3.5,170.0
27,4.0,111.0
27,4.5,103.0
27,5.0,135.0
27,5.5,144.0
27,6.0,166.0
27,6.5,88.8
27,7.0,114.0
27,7.5,178.0
27,8.0,151.0
27,8.5,192.0
27,9.0,114.0
27,9.5,129.0
27,10.0,185.0
27,10.5,135.0
27,11.0,200.0
27,11.5,100.0
27,12.0,122.0
27,12.5,182.0
27,13.0,142.0
27,13.5,122.0
27,14.0,100.0
27,14.5,103.0
27,15.0,155.0
27,15.5,166.0
27,16.0,188.0
27,16.5,96.2
27,17.0,92.8
27,17.5,174.0
27,18.0,200.0
27,18.5,122.0
27,19.0,114.0
27,19.5,96.4
27,20.0,162.0
27,20.5,177.0
27,21.0,125.0
27,21.5,111.0
27,22.0,125.0
27,22.5,151.0
27,23.0,181.0
27,23.5,107.0
27,24.0,88.8
27,24.5,117.0
27,25.0,135.0
27,25.5,162.0
27,26.0,171.0
27,26.5,121.0
27,27.0,135.0
27,27.5,129.0
27,28.0,140.0
27,28.5,125.0
27,29.0,71.4
27,29.5,129.0
27,30.0,150.0
28,0.5,114.0
28,1.0,162.0
28,1.5,44.4
28,2.0,111.0
28,2.5,167.0
28,3.0,122.0
28,3.5,155.0
28,4.0,70.3
28,4.5,117.0
28,5.0,175.0
28,5.5,175.0
28,6.0,240.0
28,6.5,85.7
28,7.0,157.0
28,7.5,167.0
28,8.0,121.0
28,8.5,111.0
28,9.0,92.8
28,9.5,125.0
28,10.0,192.0
28,10.5,174.0
28,11.0,237.0
28,11.5,77.7
28,12.0,140.0
28,12.5,139.0
28,13.0,164.0
28,13.5,74.0
28,14.0,100.0
28,14.5,128.0
28,15.0,133.0
28,15.5,144.0
28,16.0,70.3
28,16.5,114.0
28,17.0,159.0
28,17.5,159.0
28,18.0,162.0
28,18.5,85.7
28,19.0,114.0
28,19.5,181.0
28,20.0,129.0
28,20.5,196.0
28,21.0,81.4
28,21.5,110.0
28,22.0,162.0
28,22.5,151.0
28,23.0,122.0
28,23.5,129.0
28,24.0,92.5
28,24.5,159.0
28,25.0,159.0
28,25.5,185.0
28,26.0,111.0
28,26.5,107.0
28,27.0,137.0
28,27.5,159.0
28,28.0,103.0
28,28.5,103.0
28,29.0,114.0
28,29.5,133.0
28,30.0,188.0
29,0.5,133.0
29,1.0,118.0
29,1.5,125.0
29,2.0,148.0
29,2.5,170.0
29,3.0,114.0
29,3.5,77.7
29,4.0,121.0
29,4.5,122.0
29,5.0,192.0
29,5.5,167.0
29,6.0,133.0
29,6.5,132.0
29,7.0,148.0
29,7.5,151.0
29,8.0,135.0
29,8.5,77.7
29,9.0,133.0
29,9.5,132.0
29,10.0,133.0
29,10.5,192.0
29,11.0,81.4
29,11.5,137.0
29,12.0,148.0
29,12.5,125.0
29,13.0,133.0
29,13.5,59.2
29,14.0,111.0
29,14.5,207.0
29,15.0,182.0
29,15.5,200.0
29,16.0,62.9
29,16.5,140.0
29,17.0,211.0
29,17.5,137.0
29,18.0,111.0
29,18.5,103.0
29,19.0,129.0
29,19.5,200.0
29,20.0,181.0
29,20.5,167.0
29,21.0,103.0
29,21.5,121.0
29,22.0,171.0
29,22.5,125.0
29,23.0,96.4
29,23.5,111.0
29,24.0,118.0
29,24.5,110.0
29,25.0,151.0
29,25.5,121.0
29,26.0,103.0
29,26.5,133.0
29,27.0,129.0
29,27.5,128.0
29,28.0,64.2
29,28.5,129.0
29,29.0,211.0
29,29.5,166.0
29,30.0,188.0
30,0.5,71.4
30,1.0,157.0
30,1.5,189.0
30,2.0,122.0
30,2.5,111.0
30,3.0,96.4
30,3.5,111.0
30,4.0,251.0
30,4.5,155.0
30,5.0,188.0
30,5.5,85.1
30,6.0,125.0
30,6.5,185.0
30,7.0,155.0
30,7.5,111.0
30,8.0,100.0
30,8.5,110.0
30,9.0,107.0
30,9.5,155.0
30,10.0,129.0
30,10.5,111.0
30,11.0,144.0
30,11.5,155.0
30,12.0,162.0
30,12.5,78.5
30,13.0,103.0
30,13.5,151.0
30,14.0,148.0
30,14.5,181.0
30,15.0,85.7
30,15.5,111.0
30,16.0,153.0
30,16.5,113.0
30,17.0,137.0
30,17.5,100.0
30,18.0,111.0
30,18.5,167.0
30,19.0,128.0
30,19.5,200.0
30,20.0,77.7
30,20.5,107.0
30,21.0,174.0
30,21.5,155.0
30,22.0,128.0
30,22.5,100.0
30,23.0,135.0
30,23.5,144.0
30,24.0,232.0
30,24.5,185.0
30,25.0,66.6
30,25.5,160.0
30,26.0,133.0
30,26.5,171.0
30,27.0,107.0
30,27.5,81.4
30,28.0,170.0
30,28.5,144.0
30,29.0,211.0
30,29.5,175.0
30,30.0,125.0
